REF_DATE,GEO,DGUID,Measure,Characteristics,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS
Dec-19,"Edmonton, Alberta",,Benzoylecgonine,"Lower bound of the 95% confidence interval, load per capita",Grams per one million people per day,411,units,0,v1277978414,5.4.2,734.56,,,,2
Dec-19,"Edmonton, Alberta",,Benzoylecgonine,"Upper bound of the 95% confidence interval, load per capita",Grams per one million people per day,411,units,0,v1277978415,5.4.3,1084.29,,,,2
Dec-19,"Edmonton, Alberta",,Benzoylecgonine,"Standard error, load per capita",Grams per one million people per day,411,units,0,v1277978416,5.4.4,71.46,,,,2
Dec-19,"Edmonton, Alberta",,Benzoylecgonine,"Imputation rate, load per capita",Percentage,242,units,0,v1277978417,5.4.5,0,,,,0
Dec-19,"Edmonton, Alberta",,Benzoylecgonine,Detection Rate (percentage of samples with positive detection),Percentage,242,units,0,v1277978418,5.4.6,100,,,,0
Dec-19,"Edmonton, Alberta",,Cocaine,Load per capita (grams per one million people per day),Grams per one million people per day,411,units,0,v1277978419,5.5.1,183.51,,,,2
Dec-19,"Edmonton, Alberta",,Cocaine,"Lower bound of the 95% confidence interval, load per capita",Grams per one million people per day,411,units,0,v1277978420,5.5.2,129.92,,,,2
Dec-19,"Edmonton, Alberta",,Cocaine,"Upper bound of the 95% confidence interval, load per capita",Grams per one million people per day,411,units,0,v1277978421,5.5.3,237.11,,,,2
Dec-19,"Edmonton, Alberta",,Cocaine,"Standard error, load per capita",Grams per one million people per day,411,units,0,v1277978422,5.5.4,21.9,,,,2
Dec-19,"Edmonton, Alberta",,Cocaine,"Imputation rate, load per capita",Percentage,242,units,0,v1277978423,5.5.5,0,,,,0
Dec-19,"Edmonton, Alberta",,Cocaine,Detection Rate (percentage of samples with positive detection),Percentage,242,units,0,v1277978424,5.5.6,100,,,,0
Dec-19,"Edmonton, Alberta",,Ecstasy (MDMA),Load per capita (grams per one million people per day),Grams per one million people per day,411,units,0,v1277978425,5.6.1,33.57,,,,2
Dec-19,"Edmonton, Alberta",,Ecstasy (MDMA),"Lower bound of the 95% confidence interval, load per capita",Grams per one million people per day,411,units,0,v1277978426,5.6.2,16.65,,,,2
Dec-19,"Edmonton, Alberta",,Ecstasy (MDMA),"Upper bound of the 95% confidence interval, load per capita",Grams per one million people per day,411,units,0,v1277978427,5.6.3,50.49,,,,2
Dec-19,"Edmonton, Alberta",,Ecstasy (MDMA),"Standard error, load per capita",Grams per one million people per day,411,units,0,v1277978428,5.6.4,6.91,,,,2
Dec-19,"Edmonton, Alberta",,Ecstasy (MDMA),"Imputation rate, load per capita",Percentage,242,units,0,v1277978429,5.6.5,0,,,,0
Dec-19,"Edmonton, Alberta",,Ecstasy (MDMA),Detection Rate (percentage of samples with positive detection),Percentage,242,units,0,v1277978430,5.6.6,100,,,,0
Dec-19,"Edmonton, Alberta",,Morphine,Load per capita (grams per one million people per day),Grams per one million people per day,411,units,0,v1277978431,5.7.1,128.64,,,,2
Dec-19,"Edmonton, Alberta",,Morphine,"Lower bound of the 95% confidence interval, load per capita",Grams per one million people per day,411,units,0,v1277978432,5.7.2,125.92,,,,2
Dec-19,"Edmonton, Alberta",,Morphine,"Upper bound of the 95% confidence interval, load per capita",Grams per one million people per day,411,units,0,v1277978433,5.7.3,131.37,,,,2
Dec-19,"Edmonton, Alberta",,Morphine,"Standard error, load per capita",Grams per one million people per day,411,units,0,v1277978434,5.7.4,1.11,,,,2
Dec-19,"Edmonton, Alberta",,Morphine,"Imputation rate, load per capita",Percentage,242,units,0,v1277978435,5.7.5,0,,,,0
Dec-19,"Edmonton, Alberta",,Morphine,Detection Rate (percentage of samples with positive detection),Percentage,242,units,0,v1277978436,5.7.6,100,,,,0
Dec-19,"Edmonton, Alberta",,Codeine,Load per capita (grams per one million people per day),Grams per one million people per day,411,units,0,v1277978437,5.8.1,639.15,,,,2
Dec-19,"Edmonton, Alberta",,Codeine,"Lower bound of the 95% confidence interval, load per capita",Grams per one million people per day,411,units,0,v1277978438,5.8.2,611.69,,,,2
Dec-19,"Edmonton, Alberta",,Codeine,"Upper bound of the 95% confidence interval, load per capita",Grams per one million people per day,411,units,0,v1277978439,5.8.3,666.61,,,,2
Dec-19,"Edmonton, Alberta",,Codeine,"Standard error, load per capita",Grams per one million people per day,411,units,0,v1277978440,5.8.4,11.22,,,,2
Dec-19,"Edmonton, Alberta",,Codeine,"Imputation rate, load per capita",Percentage,242,units,0,v1277978441,5.8.5,0,,,,0
Dec-19,"Edmonton, Alberta",,Codeine,Detection Rate (percentage of samples with positive detection),Percentage,242,units,0,v1277978442,5.8.6,100,,,,0
Dec-19,"Edmonton, Alberta",,Methadone,Load per capita (grams per one million people per day),Grams per one million people per day,411,units,0,v1277978443,5.9.1,23.9,,,,2
Dec-19,"Edmonton, Alberta",,Methadone,"Lower bound of the 95% confidence interval, load per capita",Grams per one million people per day,411,units,0,v1277978444,5.9.2,21.62,,,,2
Dec-19,"Edmonton, Alberta",,Methadone,"Upper bound of the 95% confidence interval, load per capita",Grams per one million people per day,411,units,0,v1277978445,5.9.3,26.19,,,,2
Dec-19,"Edmonton, Alberta",,Methadone,"Standard error, load per capita",Grams per one million people per day,411,units,0,v1277978446,5.9.4,0.93,,,,2
Dec-19,"Edmonton, Alberta",,Methadone,"Imputation rate, load per capita",Percentage,242,units,0,v1277978447,5.9.5,0,,,,0
Dec-19,"Edmonton, Alberta",,Methadone,Detection Rate (percentage of samples with positive detection),Percentage,242,units,0,v1277978448,5.9.6,100,,,,0
Dec-19,"Edmonton, Alberta",,Oxycodone,Load per capita (grams per one million people per day),Grams per one million people per day,411,units,0,v1277978449,5.10.1,19.3,,,,2
Dec-19,"Edmonton, Alberta",,Oxycodone,"Lower bound of the 95% confidence interval, load per capita",Grams per one million people per day,411,units,0,v1277978450,5.10.2,15.52,,,,2
Dec-19,"Edmonton, Alberta",,Oxycodone,"Upper bound of the 95% confidence interval, load per capita",Grams per one million people per day,411,units,0,v1277978451,5.10.3,23.09,,,,2
Dec-19,"Edmonton, Alberta",,Oxycodone,"Standard error, load per capita",Grams per one million people per day,411,units,0,v1277978452,5.10.4,1.55,,,,2
Dec-19,"Edmonton, Alberta",,Oxycodone,"Imputation rate, load per capita",Percentage,242,units,0,v1277978453,5.10.5,0,,,,0
Dec-19,"Edmonton, Alberta",,Oxycodone,Detection Rate (percentage of samples with positive detection),Percentage,242,units,0,v1277978454,5.10.6,100,,,,0
Dec-19,"Edmonton, Alberta",,Fentanyl,Load per capita (grams per one million people per day),Grams per one million people per day,411,units,0,v1277978455,5.11.1,0,,,,2
Dec-19,"Edmonton, Alberta",,Fentanyl,"Lower bound of the 95% confidence interval, load per capita",Grams per one million people per day,411,units,0,v1277978456,5.11.2,0,,,,2
Dec-19,"Edmonton, Alberta",,Fentanyl,"Upper bound of the 95% confidence interval, load per capita",Grams per one million people per day,411,units,0,v1277978457,5.11.3,0,,,,2
Dec-19,"Edmonton, Alberta",,Fentanyl,"Standard error, load per capita",Grams per one million people per day,411,units,0,v1277978458,5.11.4,0,,,,2
Dec-19,"Edmonton, Alberta",,Fentanyl,"Imputation rate, load per capita",Percentage,242,units,0,v1277978459,5.11.5,0,,,,0
Dec-19,"Edmonton, Alberta",,Fentanyl,Detection Rate (percentage of samples with positive detection),Percentage,242,units,0,v1277978460,5.11.6,0,,,,0
Dec-19,"Edmonton, Alberta",,6-monoacetylmorphine (6-MAM),Load per capita (grams per one million people per day),Grams per one million people per day,411,units,0,v1277978461,5.12.1,0,E,,,2
Dec-19,"Edmonton, Alberta",,6-monoacetylmorphine (6-MAM),"Lower bound of the 95% confidence interval, load per capita",Grams per one million people per day,411,units,0,v1277978462,5.12.2,,F,,,2
Dec-19,"Edmonton, Alberta",,6-monoacetylmorphine (6-MAM),"Upper bound of the 95% confidence interval, load per capita",Grams per one million people per day,411,units,0,v1277978463,5.12.3,,F,,,2
Dec-19,"Edmonton, Alberta",,6-monoacetylmorphine (6-MAM),"Standard error, load per capita",Grams per one million people per day,411,units,0,v1277978464,5.12.4,,F,,,2
Dec-19,"Edmonton, Alberta",,6-monoacetylmorphine (6-MAM),"Imputation rate, load per capita",Percentage,242,units,0,v1277978465,5.12.5,0,,,,0
Dec-19,"Edmonton, Alberta",,6-monoacetylmorphine (6-MAM),Detection Rate (percentage of samples with positive detection),Percentage,242,units,0,v1277978466,5.12.6,0,,,,0
Dec-19,"Edmonton, Alberta",,Heroin,Load per capita (grams per one million people per day),Grams per one million people per day,411,units,0,v1277978467,5.13.1,0,E,,,2
Dec-19,"Edmonton, Alberta",,Heroin,"Lower bound of the 95% confidence interval, load per capita",Grams per one million people per day,411,units,0,v1277978468,5.13.2,,F,,,2
Dec-19,"Edmonton, Alberta",,Heroin,"Upper bound of the 95% confidence interval, load per capita",Grams per one million people per day,411,units,0,v1277978469,5.13.3,,F,,,2
Dec-19,"Edmonton, Alberta",,Heroin,"Standard error, load per capita",Grams per one million people per day,411,units,0,v1277978470,5.13.4,,F,,,2
Dec-19,"Edmonton, Alberta",,Heroin,"Imputation rate, load per capita",Percentage,242,units,0,v1277978471,5.13.5,0,,,,0
Dec-19,"Edmonton, Alberta",,Heroin,Detection Rate (percentage of samples with positive detection),Percentage,242,units,0,v1277978472,5.13.6,0,,,,0
Dec-19,"Edmonton, Alberta",,Acetylcodeine,Load per capita (grams per one million people per day),Grams per one million people per day,411,units,0,v1277978473,5.14.1,0,E,,,2
Dec-19,"Edmonton, Alberta",,Acetylcodeine,"Lower bound of the 95% confidence interval, load per capita",Grams per one million people per day,411,units,0,v1277978474,5.14.2,,F,,,2
Dec-19,"Edmonton, Alberta",,Acetylcodeine,"Upper bound of the 95% confidence interval, load per capita",Grams per one million people per day,411,units,0,v1277978475,5.14.3,,F,,,2
Dec-19,"Edmonton, Alberta",,Acetylcodeine,"Standard error, load per capita",Grams per one million people per day,411,units,0,v1277978476,5.14.4,,F,,,2
Dec-19,"Edmonton, Alberta",,Acetylcodeine,"Imputation rate, load per capita",Percentage,242,units,0,v1277978477,5.14.5,0,,,,0
Dec-19,"Edmonton, Alberta",,Acetylcodeine,Detection Rate (percentage of samples with positive detection),Percentage,242,units,0,v1277978478,5.14.6,0,,,,0
Dec-19,"Metro Vancouver, British Columbia",,THC-COOH (Cannabis metabolite),Load per capita (grams per one million people per day),Grams per one million people per day,411,units,0,v1277978479,6.1.1,353.86,,,,2
Dec-19,"Metro Vancouver, British Columbia",,THC-COOH (Cannabis metabolite),"Lower bound of the 95% confidence interval, load per capita",Grams per one million people per day,411,units,0,v1277978480,6.1.2,318.44,,,,2
Dec-19,"Metro Vancouver, British Columbia",,THC-COOH (Cannabis metabolite),"Upper bound of the 95% confidence interval, load per capita",Grams per one million people per day,411,units,0,v1277978481,6.1.3,389.28,,,,2
Dec-19,"Metro Vancouver, British Columbia",,THC-COOH (Cannabis metabolite),"Standard error, load per capita",Grams per one million people per day,411,units,0,v1277978482,6.1.4,14.48,,,,2
Dec-19,"Metro Vancouver, British Columbia",,THC-COOH (Cannabis metabolite),"Imputation rate, load per capita",Percentage,242,units,0,v1277978483,6.1.5,0,,,,0
Dec-19,"Metro Vancouver, British Columbia",,THC-COOH (Cannabis metabolite),Detection Rate (percentage of samples with positive detection),Percentage,242,units,0,v1277978484,6.1.6,100,,,,0
Dec-19,"Metro Vancouver, British Columbia",,Methamphetamine,Load per capita (grams per one million people per day),Grams per one million people per day,411,units,0,v1277978485,6.2.1,446.02,,,,2
Dec-19,"Metro Vancouver, British Columbia",,Methamphetamine,"Lower bound of the 95% confidence interval, load per capita",Grams per one million people per day,411,units,0,v1277978486,6.2.2,414.64,,,,2
Dec-19,"Metro Vancouver, British Columbia",,Methamphetamine,"Upper bound of the 95% confidence interval, load per capita",Grams per one million people per day,411,units,0,v1277978487,6.2.3,477.4,,,,2
Dec-19,"Metro Vancouver, British Columbia",,Methamphetamine,"Standard error, load per capita",Grams per one million people per day,411,units,0,v1277978488,6.2.4,11.95,,,,2
Dec-19,"Metro Vancouver, British Columbia",,Methamphetamine,"Imputation rate, load per capita",Percentage,242,units,0,v1277978489,6.2.5,3,,,,0
Dec-19,"Metro Vancouver, British Columbia",,Methamphetamine,Detection Rate (percentage of samples with positive detection),Percentage,242,units,0,v1277978490,6.2.6,100,,,,0
Dec-19,"Metro Vancouver, British Columbia",,Amphetamine,Load per capita (grams per one million people per day),Grams per one million people per day,411,units,0,v1277978491,6.3.1,71.23,,,,2
Dec-19,"Metro Vancouver, British Columbia",,Amphetamine,"Lower bound of the 95% confidence interval, load per capita",Grams per one million people per day,411,units,0,v1277978492,6.3.2,52.92,,,,2
Dec-19,"Metro Vancouver, British Columbia",,Amphetamine,"Upper bound of the 95% confidence interval, load per capita",Grams per one million people per day,411,units,0,v1277978493,6.3.3,89.54,,,,2
Dec-19,"Metro Vancouver, British Columbia",,Amphetamine,"Standard error, load per capita",Grams per one million people per day,411,units,0,v1277978494,6.3.4,7.48,,,,2
Dec-19,"Metro Vancouver, British Columbia",,Amphetamine,"Imputation rate, load per capita",Percentage,242,units,0,v1277978495,6.3.5,0,,,,0
Dec-19,"Metro Vancouver, British Columbia",,Amphetamine,Detection Rate (percentage of samples with positive detection),Percentage,242,units,0,v1277978496,6.3.6,100,,,,0
Dec-19,"Metro Vancouver, British Columbia",,Benzoylecgonine,Load per capita (grams per one million people per day),Grams per one million people per day,411,units,0,v1277978497,6.4.1,937.32,,,,2
Dec-19,"Metro Vancouver, British Columbia",,Benzoylecgonine,"Lower bound of the 95% confidence interval, load per capita",Grams per one million people per day,411,units,0,v1277978498,6.4.2,796.07,,,,2
Dec-19,"Metro Vancouver, British Columbia",,Benzoylecgonine,"Upper bound of the 95% confidence interval, load per capita",Grams per one million people per day,411,units,0,v1277978499,6.4.3,1078.58,,,,2
Dec-19,"Metro Vancouver, British Columbia",,Benzoylecgonine,"Standard error, load per capita",Grams per one million people per day,411,units,0,v1277978500,6.4.4,57.73,,,,2
Dec-19,"Metro Vancouver, British Columbia",,Benzoylecgonine,"Imputation rate, load per capita",Percentage,242,units,0,v1277978501,6.4.5,0,,,,0
Dec-19,"Metro Vancouver, British Columbia",,Benzoylecgonine,Detection Rate (percentage of samples with positive detection),Percentage,242,units,0,v1277978502,6.4.6,100,,,,0
Dec-19,"Metro Vancouver, British Columbia",,Cocaine,Load per capita (grams per one million people per day),Grams per one million people per day,411,units,0,v1277978503,6.5.1,219.84,,,,2
Dec-19,"Metro Vancouver, British Columbia",,Cocaine,"Lower bound of the 95% confidence interval, load per capita",Grams per one million people per day,411,units,0,v1277978504,6.5.2,175.52,,,,2
Dec-19,"Metro Vancouver, British Columbia",,Cocaine,"Upper bound of the 95% confidence interval, load per capita",Grams per one million people per day,411,units,0,v1277978505,6.5.3,264.16,,,,2
Dec-19,"Metro Vancouver, British Columbia",,Cocaine,"Standard error, load per capita",Grams per one million people per day,411,units,0,v1277978506,6.5.4,18.11,,,,2
Dec-19,"Metro Vancouver, British Columbia",,Cocaine,"Imputation rate, load per capita",Percentage,242,units,0,v1277978507,6.5.5,0,,,,0
Dec-19,"Metro Vancouver, British Columbia",,Cocaine,Detection Rate (percentage of samples with positive detection),Percentage,242,units,0,v1277978508,6.5.6,100,,,,0
Dec-19,"Metro Vancouver, British Columbia",,Ecstasy (MDMA),Load per capita (grams per one million people per day),Grams per one million people per day,411,units,0,v1277978509,6.6.1,80.08,,,,2
Dec-19,"Metro Vancouver, British Columbia",,Ecstasy (MDMA),"Lower bound of the 95% confidence interval, load per capita",Grams per one million people per day,411,units,0,v1277978510,6.6.2,29.53,,,,2
Dec-19,"Metro Vancouver, British Columbia",,Ecstasy (MDMA),"Upper bound of the 95% confidence interval, load per capita",Grams per one million people per day,411,units,0,v1277978511,6.6.3,130.63,,,,2
Dec-19,"Metro Vancouver, British Columbia",,Ecstasy (MDMA),"Standard error, load per capita",Grams per one million people per day,411,units,0,v1277978512,6.6.4,20.66,,,,2
Dec-19,"Metro Vancouver, British Columbia",,Ecstasy (MDMA),"Imputation rate, load per capita",Percentage,242,units,0,v1277978513,6.6.5,0,,,,0
Dec-19,"Metro Vancouver, British Columbia",,Ecstasy (MDMA),Detection Rate (percentage of samples with positive detection),Percentage,242,units,0,v1277978514,6.6.6,100,,,,0
Dec-19,"Metro Vancouver, British Columbia",,Morphine,Load per capita (grams per one million people per day),Grams per one million people per day,411,units,0,v1277978515,6.7.1,188.11,,,,2
Dec-19,"Metro Vancouver, British Columbia",,Morphine,"Lower bound of the 95% confidence interval, load per capita",Grams per one million people per day,411,units,0,v1277978516,6.7.2,171.84,,,,2
Dec-19,"Metro Vancouver, British Columbia",,Morphine,"Upper bound of the 95% confidence interval, load per capita",Grams per one million people per day,411,units,0,v1277978517,6.7.3,204.38,,,,2
Dec-19,"Metro Vancouver, British Columbia",,Morphine,"Standard error, load per capita",Grams per one million people per day,411,units,0,v1277978518,6.7.4,6.65,,,,2
Dec-19,"Metro Vancouver, British Columbia",,Morphine,"Imputation rate, load per capita",Percentage,242,units,0,v1277978519,6.7.5,0,,,,0
Dec-19,"Metro Vancouver, British Columbia",,Morphine,Detection Rate (percentage of samples with positive detection),Percentage,242,units,0,v1277978520,6.7.6,100,,,,0
Dec-19,"Metro Vancouver, British Columbia",,Codeine,Load per capita (grams per one million people per day),Grams per one million people per day,411,units,0,v1277978521,6.8.1,270.85,,,,2
Dec-19,"Metro Vancouver, British Columbia",,Codeine,"Lower bound of the 95% confidence interval, load per capita",Grams per one million people per day,411,units,0,v1277978522,6.8.2,244.45,,,,2
Dec-19,"Metro Vancouver, British Columbia",,Codeine,"Upper bound of the 95% confidence interval, load per capita",Grams per one million people per day,411,units,0,v1277978523,6.8.3,297.25,,,,2
Dec-19,"Metro Vancouver, British Columbia",,Codeine,"Standard error, load per capita",Grams per one million people per day,411,units,0,v1277978524,6.8.4,10.79,,,,2
Dec-19,"Metro Vancouver, British Columbia",,Codeine,"Imputation rate, load per capita",Percentage,242,units,0,v1277978525,6.8.5,0,,,,0
Dec-19,"Metro Vancouver, British Columbia",,Codeine,Detection Rate (percentage of samples with positive detection),Percentage,242,units,0,v1277978526,6.8.6,100,,,,0
Dec-19,"Metro Vancouver, British Columbia",,Methadone,Load per capita (grams per one million people per day),Grams per one million people per day,411,units,0,v1277978527,6.9.1,57.88,,,,2
Dec-19,"Metro Vancouver, British Columbia",,Methadone,"Lower bound of the 95% confidence interval, load per capita",Grams per one million people per day,411,units,0,v1277978528,6.9.2,55.69,,,,2
Dec-19,"Metro Vancouver, British Columbia",,Methadone,"Upper bound of the 95% confidence interval, load per capita",Grams per one million people per day,411,units,0,v1277978529,6.9.3,60.06,,,,2
Dec-19,"Metro Vancouver, British Columbia",,Methadone,"Standard error, load per capita",Grams per one million people per day,411,units,0,v1277978530,6.9.4,0.89,,,,2
Dec-19,"Metro Vancouver, British Columbia",,Methadone,"Imputation rate, load per capita",Percentage,242,units,0,v1277978531,6.9.5,0,,,,0
Dec-19,"Metro Vancouver, British Columbia",,Methadone,Detection Rate (percentage of samples with positive detection),Percentage,242,units,0,v1277978532,6.9.6,100,,,,0
Dec-19,"Metro Vancouver, British Columbia",,Oxycodone,Load per capita (grams per one million people per day),Grams per one million people per day,411,units,0,v1277978533,6.10.1,4.3,,,,2
Dec-19,"Metro Vancouver, British Columbia",,Oxycodone,"Lower bound of the 95% confidence interval, load per capita",Grams per one million people per day,411,units,0,v1277978534,6.10.2,2.96,,,,2
Dec-19,"Metro Vancouver, British Columbia",,Oxycodone,"Upper bound of the 95% confidence interval, load per capita",Grams per one million people per day,411,units,0,v1277978535,6.10.3,5.63,,,,2
Dec-19,"Metro Vancouver, British Columbia",,Oxycodone,"Standard error, load per capita",Grams per one million people per day,411,units,0,v1277978536,6.10.4,0.55,,,,2
Dec-19,"Metro Vancouver, British Columbia",,Oxycodone,"Imputation rate, load per capita",Percentage,242,units,0,v1277978537,6.10.5,0,,,,0
Dec-19,"Metro Vancouver, British Columbia",,Oxycodone,Detection Rate (percentage of samples with positive detection),Percentage,242,units,0,v1277978538,6.10.6,100,,,,0
Dec-19,"Metro Vancouver, British Columbia",,Fentanyl,Load per capita (grams per one million people per day),Grams per one million people per day,411,units,0,v1277978539,6.11.1,12.2,,,,2
Dec-19,"Metro Vancouver, British Columbia",,Fentanyl,"Lower bound of the 95% confidence interval, load per capita",Grams per one million people per day,411,units,0,v1277978540,6.11.2,9.3,,,,2
Dec-19,"Metro Vancouver, British Columbia",,Fentanyl,"Upper bound of the 95% confidence interval, load per capita",Grams per one million people per day,411,units,0,v1277978541,6.11.3,15.1,,,,2
Dec-19,"Metro Vancouver, British Columbia",,Fentanyl,"Standard error, load per capita",Grams per one million people per day,411,units,0,v1277978542,6.11.4,1.18,,,,2
Dec-19,"Metro Vancouver, British Columbia",,Fentanyl,"Imputation rate, load per capita",Percentage,242,units,0,v1277978543,6.11.5,0,,,,0
Dec-19,"Metro Vancouver, British Columbia",,Fentanyl,Detection Rate (percentage of samples with positive detection),Percentage,242,units,0,v1277978544,6.11.6,100,,,,0
Dec-19,"Metro Vancouver, British Columbia",,6-monoacetylmorphine (6-MAM),Load per capita (grams per one million people per day),Grams per one million people per day,411,units,0,v1277978545,6.12.1,0,E,,,2
Dec-19,"Metro Vancouver, British Columbia",,6-monoacetylmorphine (6-MAM),"Lower bound of the 95% confidence interval, load per capita",Grams per one million people per day,411,units,0,v1277978546,6.12.2,,F,,,2
Dec-19,"Metro Vancouver, British Columbia",,6-monoacetylmorphine (6-MAM),"Upper bound of the 95% confidence interval, load per capita",Grams per one million people per day,411,units,0,v1277978547,6.12.3,,F,,,2
Dec-19,"Metro Vancouver, British Columbia",,6-monoacetylmorphine (6-MAM),"Standard error, load per capita",Grams per one million people per day,411,units,0,v1277978548,6.12.4,,F,,,2
Dec-19,"Metro Vancouver, British Columbia",,6-monoacetylmorphine (6-MAM),"Imputation rate, load per capita",Percentage,242,units,0,v1277978549,6.12.5,0,,,,0
Dec-19,"Metro Vancouver, British Columbia",,6-monoacetylmorphine (6-MAM),Detection Rate (percentage of samples with positive detection),Percentage,242,units,0,v1277978550,6.12.6,0,,,,0
Dec-19,"Metro Vancouver, British Columbia",,Heroin,Load per capita (grams per one million people per day),Grams per one million people per day,411,units,0,v1277978551,6.13.1,0,E,,,2
Dec-19,"Metro Vancouver, British Columbia",,Heroin,"Lower bound of the 95% confidence interval, load per capita",Grams per one million people per day,411,units,0,v1277978552,6.13.2,,F,,,2
Dec-19,"Metro Vancouver, British Columbia",,Heroin,"Upper bound of the 95% confidence interval, load per capita",Grams per one million people per day,411,units,0,v1277978553,6.13.3,,F,,,2
Dec-19,"Metro Vancouver, British Columbia",,Heroin,"Standard error, load per capita",Grams per one million people per day,411,units,0,v1277978554,6.13.4,,F,,,2
Dec-19,"Metro Vancouver, British Columbia",,Heroin,"Imputation rate, load per capita",Percentage,242,units,0,v1277978555,6.13.5,0,,,,0
Dec-19,"Metro Vancouver, British Columbia",,Heroin,Detection Rate (percentage of samples with positive detection),Percentage,242,units,0,v1277978556,6.13.6,0,,,,0
Dec-19,"Metro Vancouver, British Columbia",,Acetylcodeine,Load per capita (grams per one million people per day),Grams per one million people per day,411,units,0,v1277978557,6.14.1,0,E,,,2
Dec-19,"Metro Vancouver, British Columbia",,Acetylcodeine,"Lower bound of the 95% confidence interval, load per capita",Grams per one million people per day,411,units,0,v1277978558,6.14.2,,F,,,2
Dec-19,"Metro Vancouver, British Columbia",,Acetylcodeine,"Upper bound of the 95% confidence interval, load per capita",Grams per one million people per day,411,units,0,v1277978559,6.14.3,,F,,,2
Dec-19,"Metro Vancouver, British Columbia",,Acetylcodeine,"Standard error, load per capita",Grams per one million people per day,411,units,0,v1277978560,6.14.4,,F,,,2
Dec-19,"Metro Vancouver, British Columbia",,Acetylcodeine,"Imputation rate, load per capita",Percentage,242,units,0,v1277978561,6.14.5,0,,,,0
Dec-19,"Metro Vancouver, British Columbia",,Acetylcodeine,Detection Rate (percentage of samples with positive detection),Percentage,242,units,0,v1277978562,6.14.6,0,,,,0
Jan-20,"Weighted average, cities measured",,THC-COOH (Cannabis metabolite),Load per capita (grams per one million people per day),Grams per one million people per day,411,units,0,v1277978059,1.1.1,247.53,,,,2
Jan-20,"Weighted average, cities measured",,THC-COOH (Cannabis metabolite),"Lower bound of the 95% confidence interval, load per capita",Grams per one million people per day,411,units,0,v1277978060,1.1.2,228.76,,,,2
Jan-20,"Weighted average, cities measured",,THC-COOH (Cannabis metabolite),"Upper bound of the 95% confidence interval, load per capita",Grams per one million people per day,411,units,0,v1277978061,1.1.3,266.31,,,,2
Jan-20,"Weighted average, cities measured",,THC-COOH (Cannabis metabolite),"Standard error, load per capita",Grams per one million people per day,411,units,0,v1277978062,1.1.4,7.15,,,,2
Jan-20,"Weighted average, cities measured",,THC-COOH (Cannabis metabolite),"Imputation rate, load per capita",Percentage,242,units,0,v1277978063,1.1.5,2,,,,0
Jan-20,"Weighted average, cities measured",,THC-COOH (Cannabis metabolite),Detection Rate (percentage of samples with positive detection),Percentage,242,units,0,v1277978064,1.1.6,99,,,,0
Jan-20,"Weighted average, cities measured",,Methamphetamine,Load per capita (grams per one million people per day),Grams per one million people per day,411,units,0,v1277978065,1.2.1,283.22,,,,2
Jan-20,"Weighted average, cities measured",,Methamphetamine,"Lower bound of the 95% confidence interval, load per capita",Grams per one million people per day,411,units,0,v1277978066,1.2.2,272.84,,,,2
Jan-20,"Weighted average, cities measured",,Methamphetamine,"Upper bound of the 95% confidence interval, load per capita",Grams per one million people per day,411,units,0,v1277978067,1.2.3,293.6,,,,2
Jan-20,"Weighted average, cities measured",,Methamphetamine,"Standard error, load per capita",Grams per one million people per day,411,units,0,v1277978068,1.2.4,3.92,,,,2
Jan-20,"Weighted average, cities measured",,Methamphetamine,"Imputation rate, load per capita",Percentage,242,units,0,v1277978069,1.2.5,2,,,,0
Jan-20,"Weighted average, cities measured",,Methamphetamine,Detection Rate (percentage of samples with positive detection),Percentage,242,units,0,v1277978070,1.2.6,100,,,,0
Jan-20,"Weighted average, cities measured",,Amphetamine,Load per capita (grams per one million people per day),Grams per one million people per day,411,units,0,v1277978071,1.3.1,51.25,,,,2
Jan-20,"Weighted average, cities measured",,Amphetamine,"Lower bound of the 95% confidence interval, load per capita",Grams per one million people per day,411,units,0,v1277978072,1.3.2,46.7,,,,2
Jan-20,"Weighted average, cities measured",,Amphetamine,"Upper bound of the 95% confidence interval, load per capita",Grams per one million people per day,411,units,0,v1277978073,1.3.3,55.8,,,,2
Jan-20,"Weighted average, cities measured",,Amphetamine,"Standard error, load per capita",Grams per one million people per day,411,units,0,v1277978074,1.3.4,1.73,,,,2
Jan-20,"Weighted average, cities measured",,Amphetamine,"Imputation rate, load per capita",Percentage,242,units,0,v1277978075,1.3.5,2,,,,0
Jan-20,"Weighted average, cities measured",,Amphetamine,Detection Rate (percentage of samples with positive detection),Percentage,242,units,0,v1277978076,1.3.6,100,,,,0
Jan-20,"Weighted average, cities measured",,Benzoylecgonine,Load per capita (grams per one million people per day),Grams per one million people per day,411,units,0,v1277978077,1.4.1,753.36,,,,2
Jan-20,"Weighted average, cities measured",,Benzoylecgonine,"Lower bound of the 95% confidence interval, load per capita",Grams per one million people per day,411,units,0,v1277978078,1.4.2,623.38,,,,2
Jan-20,"Weighted average, cities measured",,Benzoylecgonine,"Upper bound of the 95% confidence interval, load per capita",Grams per one million people per day,411,units,0,v1277978079,1.4.3,883.35,,,,2
Jan-20,"Weighted average, cities measured",,Benzoylecgonine,"Standard error, load per capita",Grams per one million people per day,411,units,0,v1277978080,1.4.4,49.48,,,,2
